!MOLECULE
CCS
!MOLECULAR WEIGHT
56
!NUMBER OF ENERGY LEVELS
298
!LEVEL + ENERGIES[cm^-1] + WEIGHT + QNUM
  358   60   50   1.844e-06      771.0809758     37.01
  359  201  199   5.679e-06      774.3516075     37.16
  360  180  177   2.265e-02      775.7608078     37.23
  361  181  178   2.266e-02      775.8392424     37.23
  362  179  176   2.268e-02      775.9054714     37.24
  363  157  152   7.220e-06      776.7472998     37.28
  364  204  202   5.781e-06      787.1536167     37.78
  365  183  180   2.380e-02      788.6433080     37.85
  366  184  181   2.381e-02      788.7188803     37.85
  367  182  179   2.383e-02      788.7824128     37.86
  368  160  155   7.324e-06      789.5522473     37.89
  369  207  205   5.885e-06      799.9547494     38.39
  370  186  183   2.499e-02      801.5231368     38.47
  371  187  184   2.500e-02      801.5959884     38.47
  372  185  182   2.501e-02      801.6569491     38.47
  373  163  158   7.426e-06      802.3590534     38.51
  374   63   53   1.772e-06      808.4347985     38.80
  375  210  208   5.987e-06      812.7548775     39.01
  376  189  186   2.622e-02      814.4002616     39.09
  377  190  187   2.623e-02      814.4705254     39.09
  378  188  185   2.624e-02      814.5290312     39.09
  379  166  161   7.529e-06      815.1674627     39.12
  380  213  211   6.091e-06      825.5538778     39.62
  381  192  189   2.749e-02      827.2746491     39.70
  382  193  190   2.750e-02      827.3424496     39.71
  383  191  188   2.751e-02      827.3986106     39.71
  384  169  164   7.631e-06      827.9772341     39.74
  385  216  214   6.193e-06      838.3516314     40.23
  386  195  192   2.879e-02      840.1462655     40.32
  387  196  193   2.880e-02      840.2117198     40.32
  388  194  191   2.881e-02      840.2656393     40.33
  389  172  167   7.734e-06      840.7881407     40.35
  390   66   56   1.706e-06      845.9195890     40.60
  391  219  217   6.295e-06      851.1480238     40.85
  392  198  195   3.014e-02      853.0150763     40.94
  393  199  196   3.015e-02      853.0782943     40.94
  394  197  194   3.016e-02      853.1300698     40.94
  395  175  170   7.837e-06      853.5999675     40.97
  396  222  220   6.399e-06      863.9429443     41.46
  397  201  198   3.153e-02      865.8810466     41.56
  398  202  199   3.154e-02      865.9421317     41.56
  399  200  197   3.155e-02      865.9918552     41.56
  400  178  173   7.940e-06      866.4125114     41.58
  401  225  223   6.501e-06      876.7362859     42.08
  402  204  201   3.296e-02      878.7441409     42.17
  403  205  202   3.297e-02      878.8031906     42.18
  404  203  200   3.298e-02      878.8509486     42.18
  405  181  176   8.043e-06      879.2255793     42.20
  406   69   59   1.643e-06      883.5187742     42.40
  407  228  226   6.604e-06      889.5279450     42.69
  408  207  204   3.443e-02      891.6043233     42.79
  409  208  205   3.444e-02      891.6614294     42.79
  410  206  203   3.446e-02      891.7073037     42.80
  411  184  179   8.145e-06      892.0389882     42.81
  412  231  229   6.707e-06      902.3178213     43.30
  413  210  207   3.595e-02      904.4615576     43.41
  414  211  208   3.596e-02      904.5168068     43.41
  415  209  206   3.597e-02      904.5608747     43.41
  416  187  182   8.248e-06      904.8525639     43.43
  417  234  232   6.810e-06      915.1058172     43.92
  418  213  210   3.750e-02      917.3158071     44.02
  419  214  211   3.751e-02      917.3692812     44.03
  420  212  209   3.753e-02      917.4116159     44.03
  421  190  185   8.350e-06      917.6661401     44.04
  422   72   62   1.584e-06      921.2183164     44.21
  423  237  235   6.912e-06      927.8918383     44.53
  424  216  213   3.911e-02      930.1670348     44.64
  425  217  214   3.912e-02      930.2188112     44.64
  426  215  212   3.913e-02      930.2594818     44.65
  427  193  188   8.453e-06      930.4795586     44.66
  428  240  238   7.014e-06      940.6757926     45.15
  429  219  216   4.075e-02      943.0152036     45.26
  430  220  217   4.077e-02      943.0653552     45.26
  431  218  215   4.078e-02      943.1044273     45.26
  432  196  191   8.555e-06      943.2926677     45.27
  433  243  241   7.116e-06      953.4575905     45.76
  434  222  219   4.245e-02      955.8602757     45.87
  435  223  220   4.246e-02      955.9088719     45.88
  436  221  218   4.247e-02      955.9464076     45.88
  437  199  194   8.658e-06      956.1053227     45.89
  438   75   65   1.529e-06      959.0062538     46.03
  439  246  244   7.219e-06      966.2371448     46.37
  440  225  222   4.419e-02      968.7022135     46.49
  441  226  223   4.419e-02      968.7493197     46.49
  442  224  221   4.421e-02      968.7853779     46.49
  443  202  197   8.760e-06      968.9173846     46.50
  444  249  247   7.321e-06      979.0143707     46.99
  445  228  225   4.597e-02      981.5409788     47.11
  446  229  226   4.598e-02      981.5866572     47.11
  447  227  224   4.600e-02      981.6212939     47.11
  448  205  200   8.864e-06      981.7287200     47.12
  449  252  250   7.424e-06      991.7891851     47.60
  450  231  228   4.780e-02      994.3765334     47.72
  451  232  229   4.781e-02      994.4208429     47.72
  452  230  227   4.782e-02      994.4541111     47.73
  453  208  203   8.965e-06      994.5392009     47.73
  454   78   68   1.477e-06      996.8723355     47.84
  455  255  253   7.526e-06     1004.5615069     48.21
  456  234  231   4.968e-02     1007.2088389     48.34
  457  235  232   4.969e-02     1007.2518353     48.34
  458  233  230   4.971e-02     1007.2837857     48.34
  459  211  206   9.067e-06     1007.3487039     48.35
  460  237  234   5.161e-02     1020.0378564     48.95
  461  238  235   5.161e-02     1020.0795931     48.96
  462  236  233   5.163e-02     1020.1102735     48.96
  463  214  209   9.171e-06     1020.1571104     48.96
  464  240  237   5.359e-02     1032.8635473     49.57
  465  241  238   5.360e-02     1032.9040746     49.57
  466  239  236   5.360e-02     1032.9335308     49.57
  467  217  212   9.275e-06     1032.9643056     49.57
  468   81   71   1.428e-06     1034.8077287     49.66
  469  243  240   5.561e-02     1045.6858725     50.19
  470  244  241   5.562e-02     1045.7252384     50.19
  471  242  239   5.563e-02     1045.7535140     50.19
  472  220  215   9.377e-06     1045.7701791     50.19
  473  246  243   5.769e-02     1058.5047928     50.80
  474  247  244   5.769e-02     1058.5430431     50.80
  475  245  242   5.770e-02     1058.5701795     50.80
  476  223  218   9.478e-06     1058.5746236     50.80
  477  249  246   5.981e-02     1071.3202689     51.42
  478  250  247   5.981e-02     1071.3574471     51.42
  479  226  221   9.581e-06     1071.3775358     51.42
  480  248  245   5.983e-02     1071.3834839     51.42
  481   84   74   1.382e-06     1072.8047834     51.49
  482  252  249   6.198e-02     1084.1322615     52.03
  483  253  250   6.199e-02     1084.1684091     52.03
  484  229  224   9.683e-06     1084.1788151     52.03
  485  251  248   6.201e-02     1084.1933839     52.03
  486  255  252   6.422e-02     1096.9407310     52.64
  487  256  253   6.422e-02     1096.9758875     52.65
  488  232  227   9.785e-06     1096.9783641     52.65
  489  254  251   6.423e-02     1096.9998365     52.65
  490  258  255   6.649e-02     1109.7456377     53.26
  491  235  230   9.887e-06     1109.7760883     53.26
  492  259  256   6.650e-02     1109.7798409     53.26
  493  257  254   6.652e-02     1109.8027983     53.26
  494   87   77   1.338e-06     1110.8568413     53.31
  495  261  258   6.883e-02     1122.5469420     53.87
  496  238  233   9.990e-06     1122.5718957     53.87
  497  262  259   6.883e-02     1122.5802278     53.88
  498  260  257   6.885e-02     1122.6022266     53.88
  499  264  261   7.121e-02     1135.3446038     54.49
  500  241  236   1.009e-05     1135.3656968     54.49
  501  265  262   7.121e-02     1135.3770067     54.49
  502  263  260   7.123e-02     1135.3980783     54.49
  503  267  264   7.365e-02     1148.1385834     55.10
  504  244  239   1.019e-05     1148.1574044     55.10
  505  268  265   7.367e-02     1148.1701362     55.10
  506  266  263   7.368e-02     1148.1903106     55.10
  507   90   80   1.298e-06     1148.9580800     55.14
  508  270  267   7.614e-02     1160.9288406     55.72
  509  247  242   1.030e-05     1160.9469335     55.72
  510  271  268   7.615e-02     1160.9595748     55.72
  511  269  266   7.617e-02     1160.9788808     55.72
  512  273  270   7.870e-02     1173.7153353     56.33
  513  250  245   1.040e-05     1173.7342012     56.33
  514  274  271   7.871e-02     1173.7452809     56.33
  515  272  269   7.871e-02     1173.7637461     56.33
  516  276  273   8.129e-02     1186.4980275     56.94
  517  253  248   1.050e-05     1186.5191265     56.94
  518  277  274   8.130e-02     1186.5272133     56.94
  519  275  272   8.132e-02     1186.5448640     56.95
  520   93   83   1.259e-06     1187.1033856     56.97
  521  279  276   8.396e-02     1199.2768767     57.56
  522  280  277   8.397e-02     1199.3053302     57.56
  523  278  275   8.399e-02     1199.3221918     57.56
  524  282  279   8.668e-02     1212.0518428     58.17
  525  283  280   8.669e-02     1212.0795904     58.17
  526  281  278   8.670e-02     1212.0956871     58.17
  527  285  282   8.946e-02     1224.8228853     58.78
  528  286  283   8.945e-02     1224.8499524     58.78
  529  284  281   8.947e-02     1224.8653074     58.78
  530   96   86   1.222e-06     1225.2882469     58.80
  531  288  285   9.229e-02     1237.5899638     59.39
  532  289  286   9.230e-02     1237.6163745     59.40
  533  287  284   9.230e-02     1237.6310103     59.40
  534  291  288   9.517e-02     1250.3530378     60.01
  535  292  289   9.519e-02     1250.3788155     60.01
  536  290  287   9.518e-02     1250.3927535     60.01
  537  294  291   9.812e-02     1263.1120668     60.62
  538  295  292   9.812e-02     1263.1372338     60.62
  539  293  290   9.815e-02     1263.1504946     60.62
  540   99   89   1.188e-06     1263.5086685     60.64
  541  296  294   1.011e-01     1275.8670102     61.23
  542  297  295   1.011e-01     1275.8915879     61.23
  543  298  296   1.042e-01     1288.6178274     61.84
  544  102   92   1.155e-06     1301.7610978     62.47
  545  105   95   1.124e-06     1340.0423641     64.31
  546  108   98   1.094e-06     1378.3496277     66.15
  547  111  101   1.066e-06     1416.6803359     67.99
  548  114  104   1.039e-06     1455.0321871     69.83
  549  117  107   1.014e-06     1493.4030991     71.67
  550  120  110   9.894e-07     1531.7911821     73.51
  551  123  113   9.659e-07     1570.1947163     75.36
  552  126  116   9.436e-07     1608.6121317     77.20
  553  129  119   9.223e-07     1647.0419913     79.05
  554  132  122   9.019e-07     1685.4829760     80.89
  555  135  125   8.823e-07     1723.9338717     82.74
  556  138  128   8.636e-07     1762.3935584     84.58
  557  141  131   8.455e-07     1800.8610000     86.43
  558  144  134   8.283e-07     1839.3352359     88.27
  559  147  137   8.116e-07     1877.8153732     90.12
  560  150  140   7.955e-07     1916.3005801     91.97
  561  153  143   7.801e-07     1954.7900799     93.82
  562  156  146   7.652e-07     1993.2831459     95.66
  563  159  149   7.509e-07     2031.7790966     97.51
